"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-1256",21.9376230326449,-0.0452588391063675,0.151298955096438,-0.299135172992565,0.764836910088414,0.950335127317473
"hsa-miR-1257",2.50808821861773,0.468494940862763,0.163136045742782,2.87180517787861,0.00408134495022299,0.233219711441314
"hsa-miR-1258",1.63013168581843,-0.340256911951896,0.155107781765581,-2.19368047224179,0.0282583886573768,0.564434140172484
"hsa-miR-125a-3p",3.35342137368136,-0.100503916890165,0.158084383735779,-0.635761196109963,0.524932082825414,0.911730214791225
"hsa-miR-125a-5p",785.269734133798,0.0749322659137452,0.136813005194719,0.547698413663948,0.583899001556859,0.911730214791225
"hsa-miR-125b-5p",1066.24590863578,0.152133171414185,0.173864491664697,0.8750100147394,0.381568456609074,0.911730214791225
"hsa-miR-126-3p",1344.10034650113,-0.187931916042617,0.170938097141376,-1.09941504664806,0.271587070615008,0.893125237514716
"hsa-miR-1260a",424.175326255739,-0.0228061606618125,0.156370106598819,-0.145847317993609,0.884041920894934,0.987147952163427
"hsa-miR-1260b",33.7229799726893,0.0380057792839149,0.160875306758945,0.236243709799805,0.813243563730548,0.966615304994302
"hsa-miR-1261",8.35272391146081,-0.0718731215888196,0.150104184147364,-0.478821573143213,0.632065568030939,0.921042722085157
"hsa-miR-1262",1.56863866292695,-0.0924910377831508,0.152325840012735,-0.607192041582822,0.543723473145006,0.911730214791225
"hsa-miR-1263",9.85939705079489,-0.127667656831173,0.164829505474927,-0.774543710868519,0.438609329751117,0.911730214791225
"hsa-miR-1264",1.81831068903162,0.0880431595599449,0.152760169623546,0.576348925095551,0.564379359562811,0.911730214791225
"hsa-miR-1265",2.07460608673323,0.239120347346165,0.151214511168572,1.5813320130341,0.113802143562281,0.758680957081873
"hsa-miR-1266",40.7496447454911,-0.0608354845625975,0.102774898514211,-0.59192940535169,0.553897861988547,0.911730214791225
"hsa-miR-1267",1.4710988482094,-0.169482867735614,0.154290862782441,-1.09846341305768,0.272002185376776,0.893125237514716
"hsa-miR-1268a",6.37223558680596,-0.103180757866238,0.175404070938734,-0.588246084107579,0.556367129031386,0.911730214791225
"hsa-miR-1268b",2.01141936391748,0.108352235116761,0.164124250887836,0.660184186862245,0.509135638732859,0.911730214791225
"hsa-miR-1269a",2.05785346465831,0.365429940677508,0.152099507250556,2.40257149601102,0.0162802517610088,0.449110393407139
"hsa-miR-1269b",11.7624963539513,-0.0738171059982863,0.138166724335884,-0.534261099067793,0.593160902246524,0.911730214791225
"hsa-miR-127-3p",13.8292440885625,0.227344486044884,0.151777628512067,1.49787876035241,0.134164752947797,0.779067322854523
"hsa-miR-127-5p",17.7038233195671,-0.153366028057007,0.169353860488692,-0.905595110819736,0.365150197563458,0.911730214791225
"hsa-miR-1270",3.81385669811813,0.592965296771908,0.165122125900606,3.59107111501725,0.000329321754378777,0.0600470573472768
"hsa-miR-1271-5p",8.65413539589401,-0.0523915974585044,0.139557146718422,-0.375413217384076,0.707353176493931,0.93534304329776
"hsa-miR-1272",1.53556019984118,-0.0234344774619334,0.152995779794466,-0.153170744274223,0.878263628087577,0.987147952163427
"hsa-miR-1273a",2.40688917095002,-0.173774884380875,0.151862760010707,-1.14428899072177,0.252503807497015,0.893125237514716
"hsa-miR-1273c",5.56037844105859,0.013322909932171,0.168764927406599,0.0789435941276623,0.937077488318985,0.991108791263898
"hsa-miR-1273d",1.5126270252174,-0.0143269258101935,0.153441469345307,-0.0933706244558435,0.925609126834177,0.991108791263898
"hsa-miR-1273e",4.19020154506248,0.162038648481824,0.176911604049187,0.915930016873128,0.359703601883643,0.911730214791225
"hsa-miR-1273f",1.814769042896,-0.158987882200742,0.166530519920036,-0.9547071748595,0.339725800497275,0.911730214791225
"hsa-miR-1273g-5p",2.92589715623539,-0.131610221987122,0.153288782257786,-0.858576994667441,0.390573934881343,0.911730214791225
"hsa-miR-1275",3.00215146421747,0.323628317866632,0.154298459825722,2.09741768149965,0.0359566172218064,0.564434140172484
"hsa-miR-1276",3.89875298158734,0.510682018442424,0.204359194404841,2.49894319621729,0.0124564275768189,0.432615189741607
"hsa-miR-1277-3p",5.66653026547347,0.0222870437948691,0.153058250278151,0.145611515578985,0.884228076766477,0.987147952163427
"hsa-miR-1278",2.1992941534762,-0.214267385536508,0.155160180201599,-1.38094313410896,0.16729644600403,0.809487659162562
"hsa-miR-1279",6.8981420518018,0.337544507250012,0.192951345954345,1.74937627711537,0.0802259987562309,0.705302446140069
"hsa-miR-128",214.853290810216,0.0800455237215841,0.1213222119552,0.659776329755199,0.509397375307586,0.911730214791225
"hsa-miR-1280",3.76832737832474,-0.163546909339544,0.155040843573008,-1.05486338677286,0.291487809461491,0.897914960809412
"hsa-miR-1281",2.63144231161151,-0.0301013807532234,0.155714000879019,-0.19331197312572,0.846714649986616,0.980639460980737
"hsa-miR-1282",1.71432767707593,-0.0638044714190234,0.148414917739307,-0.429906052510818,0.667263982530285,0.928503896743213
"hsa-miR-1283",186.541441180571,0.389819234023772,0.216845711131654,1.79768016618553,0.0722277062404748,0.705302446140069
"hsa-miR-1284",2.08686228289069,0.0944676617672728,0.143309058672182,0.659188348891233,0.509774827743952,0.911730214791225
"hsa-miR-1285-3p",19.4076049998817,0.166928902757807,0.215278912445461,0.775407590374636,0.438098851361979,0.911730214791225
"hsa-miR-1286",1.66202998346326,0.0258439976565137,0.154242279655427,0.167554562304502,0.866933719747344,0.987147952163427
"hsa-miR-1287",13.5057875007568,-0.0882545550442817,0.15793360895976,-0.558807942309278,0.57629280146713,0.911730214791225
"hsa-miR-1288",1.80139924052287,0.0119285929252435,0.156442385200744,0.0762491118371598,0.939220910786822,0.991108791263898
"hsa-miR-1289",13.3752759027873,-0.129283519859691,0.126071097441261,-1.02548103795104,0.305136268069731,0.90367583733211
"hsa-miR-129-2-3p",2.72963016769527,-0.201899850559697,0.158175057188811,-1.27643292278815,0.201802524312743,0.843456908976773
"hsa-miR-129-5p",6.3065117995774,0.0465305328332435,0.177326034784082,0.262401022443774,0.793012284495285,0.960062562719428
"hsa-miR-1290",16.2645030023637,0.213312734243853,0.246353164502157,0.86588185166984,0.386554956414786,0.911730214791225
"hsa-miR-1291",3.22138313968081,0.0935302661937489,0.155751751562336,0.600508599457487,0.548167331522799,0.911730214791225
"hsa-miR-1292",1.5799389097657,-0.133418963844236,0.151259324533587,-0.882054473373049,0.377747350179349,0.911730214791225
"hsa-miR-1293",5.55567108583223,-0.0546335437300865,0.174559335053945,-0.312979788294925,0.754296017887709,0.947535460713889
"hsa-miR-1294",3.41494944417842,-0.223377133991224,0.171094214117715,-1.30557970731575,0.19169552494103,0.843456908976773
"hsa-miR-1295a",1.87498282734186,-0.20310009161468,0.156537467034992,-1.29745354554178,0.194475179047464,0.843456908976773
"hsa-miR-1296",2.15374202855412,0.221469599586753,0.148968600655351,1.48668644675759,0.137097643939652,0.779067322854523
"hsa-miR-1297",3.72683624056347,-0.153613392189677,0.165417230940915,-0.928642024267384,0.353074635444433,0.911730214791225
"hsa-miR-1298",2.06520285520023,0.0487622738234001,0.157650308390571,0.309306555256422,0.75708834493161,0.947535460713889
"hsa-miR-1299",2.14822132661795,-0.098548071290249,0.178517557789662,-0.552035735366507,0.580923870058713,0.911730214791225
"hsa-miR-1301",1.53955045999047,0.0500119837031826,0.152007423835638,0.329010139381478,0.742148024191323,0.944729475016529
"hsa-miR-1302",58.4966208415658,-0.0948204660696959,0.113683566652893,-0.834073638445993,0.404239489085443,0.911730214791225
"hsa-miR-1303",3.86315223302802,-0.0370808144739502,0.158544777298757,-0.23388228301003,0.815076367905388,0.966615304994302
"hsa-miR-1304-5p",9.48510080438074,0.0195052553380082,0.134488441108678,0.145032949874453,0.884684856584262,0.987147952163427
"hsa-miR-1305",1.4188751901857,-0.0820664330675758,0.155600651149228,-0.527417028537177,0.597904020843542,0.911730214791225
"hsa-miR-1306-3p",3.06600267711325,-0.169851145614822,0.170404936600452,-0.996750147051617,0.318885801987913,0.911730214791225
"hsa-miR-1307-3p",7.31264058319318,0.242646731743605,0.175861931548615,1.37975700372953,0.167661475094246,0.809487659162562
"hsa-miR-130a-3p",427.300102941888,-0.130025285626233,0.118915783074758,-1.09342328044454,0.274207996603305,0.893125237514716
"hsa-miR-130b-3p",56.5119932749751,0.0811758982584959,0.120491159008774,0.673708336165851,0.500496760993071,0.911730214791225
"hsa-miR-132-3p",168.098258104113,0.102015510638394,0.104681695962556,0.974530549016747,0.329793178521393,0.911730214791225
"hsa-miR-1321",3.07183436790191,-0.108837489197404,0.164173009430032,-0.662943863764579,0.507366507499246,0.911730214791225
"hsa-miR-1322",1.97341852715992,0.27065971909762,0.15814372770112,1.71147931715096,0.0869926660864497,0.705302446140069
"hsa-miR-1323",5.08747461219836,0.630384749668618,0.199859967681448,3.15413215053338,0.00160976173774141,0.128780939019313
"hsa-miR-1324",1.43008361017584,-0.0370298767711331,0.156177673071905,-0.237100963555042,0.812578464869476,0.966615304994302
"hsa-miR-133a",5.86255925122602,-0.138666425392748,0.167791685948741,-0.826420120929646,0.408565813414059,0.911730214791225
"hsa-miR-133b",4.28786488293247,0.0248514719437913,0.176396262219309,0.140884345456788,0.887961309307026,0.988031579360942
"hsa-miR-134",11.6547501545216,0.254359430483403,0.181118322698625,1.40438265269632,0.160204933742314,0.801024668711569
"hsa-miR-135a-5p",1.89599214273288,0.41257352898741,0.150091611524712,2.74881137457493,0.00598117951379052,0.318996240735495
"hsa-miR-135b-5p",2.06256659592921,-0.117708197486106,0.155855412893278,-0.755239714174741,0.450105163599887,0.911730214791225
"hsa-miR-136-5p",15.8724260131475,0.025640906245229,0.130980668087848,0.195760997554477,0.844797238796454,0.980639460980737
"hsa-miR-137",3.06624702399282,-0.119491568338075,0.161191108521739,-0.741303719751762,0.458509306820459,0.911730214791225
"hsa-miR-138-5p",2.35852341439347,0.533971834899438,0.169028039251589,3.15907252585856,0.00158272098234893,0.128780939019313
"hsa-miR-139-3p",10.9265644202324,0.138946554876431,0.164828538523193,0.842976320249785,0.399241687393867,0.911730214791225
"hsa-miR-139-5p",18.2752011478625,0.110307175098234,0.127637216653997,0.864224228559119,0.387464724969499,0.911730214791225
"hsa-miR-140-3p",590.804911241449,0.0395538732509999,0.0934862899838396,0.423098116930701,0.672223676217341,0.928503896743213
"hsa-miR-140-5p",26.9297690908102,-0.0759652087289838,0.142170375521914,-0.534325160569576,0.593116587492913,0.911730214791225
"hsa-miR-141-3p",4.07715678112348,0.0161102463187396,0.17980377934371,0.0895990416749999,0.92860584597767,0.991108791263898
"hsa-miR-142-3p",2109.49415120984,0.0569694267237885,0.134833568710272,0.422516642322235,0.672647955914592,0.928503896743213
"hsa-miR-142-5p",2.40077006263776,-0.147344529656932,0.156049191371192,-0.94421847599611,0.345058015614773,0.911730214791225
"hsa-miR-143-3p",2.52136121872269,-0.0825081623771156,0.214519184934215,-0.384619037231649,0.700519687520335,0.935142586862017
"hsa-miR-144-3p",334.581015354322,-0.214354291000582,0.210322611492886,-1.01916902552264,0.30812272896597,0.90367583733211
"hsa-miR-145-5p",641.321427432671,0.11721863062766,0.122753874021249,0.954907790587278,0.339624329678357,0.911730214791225
"hsa-miR-1468",7.79558224200405,0.0756743691537079,0.138709030266833,0.545561950855931,0.585367085049934,0.911730214791225
"hsa-miR-1469",1.7453689280494,-0.367707625753065,0.166911554243322,-2.20300881757427,0.0275941271663071,0.564434140172484
"hsa-miR-146a-5p",212.921737992527,0.11922942233519,0.117322590740207,1.01625289369211,0.309508974286248,0.90367583733211
"hsa-miR-146b-3p",8.39779641393155,0.00703624784042058,0.143411350964691,0.0490633955617151,0.960868774367404,0.991108791263898
"hsa-miR-146b-5p",27.6096775331967,-0.174472172260698,0.122196716915263,-1.42779754370721,0.15335014005065,0.78641097461872
"hsa-miR-1470",2.05464485242052,0.0769127769592414,0.159083867917161,0.483473138830721,0.628759827753477,0.920166503014626
"hsa-miR-1471",1.62209559536082,0.174883750882723,0.152558710507543,1.14633736940295,0.251655586311607,0.893125237514716
"hsa-miR-147a",2.95926400213825,-0.388033187803016,0.183048368607442,-2.11983963995426,0.0340195711118998,0.564434140172484
"hsa-miR-147b",22.3064442034833,-0.117062599095365,0.104645108377366,-1.11866288745404,0.263283983639885,0.893125237514716
"hsa-miR-148a-3p",234.85699913528,-0.0517832957472837,0.127401342041365,-0.406458008350261,0.684406104819863,0.932751079822641
"hsa-miR-148b-3p",729.996263927511,0.116443672389319,0.0965601194702945,1.20591889310101,0.227848765071268,0.867995295509592
"hsa-miR-149-5p",9.85867357630521,0.042428352527647,0.15980183476109,0.265506041223363,0.790619656590384,0.960062562719428
"hsa-miR-150-5p",31309.3079195455,0.0498430504035913,0.119093608020827,0.418519946048445,0.675567006349624,0.928503896743213
"hsa-miR-151a-3p",454.683434827675,0.182989362089509,0.110717967341242,1.65275218181635,0.0983813096115215,0.740976842052861
"hsa-miR-151a-5p",347.841695204343,0.0651465535307175,0.0973177561964713,0.669421039663055,0.503226934083638,0.911730214791225
"hsa-miR-151b",6.72966256998654,0.194903294415507,0.158480806012279,1.22982271052058,0.21876350182987,0.860062519455433
"hsa-miR-152",7.37755177838675,0.00661440340014305,0.153570107801555,0.0430709041937397,0.965645012857657,0.99295117003358
"hsa-miR-153",2.41734705604569,0.287642027299024,0.172839540949556,1.66421425166232,0.0960696210193147,0.740976842052861
"hsa-miR-1537",5.46438536911087,0.124435526693984,0.155247059165349,0.801532263238889,0.422823573975137,0.911730214791225
"hsa-miR-1538",4.96178695412146,0.048027700046853,0.15046612340168,0.319192778819985,0.749580332464007,0.947535460713889
"hsa-miR-1539",2.08278036868964,-0.0607546595528936,0.148831318751167,-0.408211524715911,0.683118387851892,0.932584829831935
"hsa-miR-154-5p",7.19349563273701,0.43278875958083,0.187031808457572,2.31398478766786,0.0206685566042743,0.486318978924101
