"ID_REF"	"GSM2897335"	"GSM2897336"	"GSM2897337"	"GSM2897338"	"GSM2897339"	"GSM2897340"	"GSM2897341"	"GSM2897342"	"GSM2897343"	"GSM2897344"	"GSM2897345"	"GSM2897346"	"GSM2897347"	"GSM2897348"	"GSM2897349"	"GSM2897350"	"GSM2897351"	"GSM2897352"	"GSM2897353"	"GSM2897354"	"GSM2897355"	"GSM2897356"	"GSM2897357"	"GSM2897358"	"GSM2897359"	"GSM2897360"	"GSM2897361"	"GSM2897362"	"GSM2897363"	"GSM2897364"	"GSM2897365"	"GSM2897366"	"GSM2897367"	"GSM2897368"	"GSM2897369"	"GSM2897370"	"GSM2897371"	"GSM2897372"	"GSM2897373"	"GSM2897374"	"GSM2897375"	"GSM2897376"	"GSM2897377"	"GSM2897378"	"GSM2897379"	"GSM2897380"	"GSM2897381"	"GSM2897382"	"GSM2897383"	"GSM2897384"	"GSM2897385"	"GSM2897386"	"GSM2897387"	"GSM2897388"	"GSM2897389"	"GSM2897390"	"GSM2897391"	"GSM2897392"	"GSM2897393"	"GSM2897394"	"GSM2897395"	"GSM2897396"	"GSM2897397"	"GSM2897398"	"GSM2897399"	"GSM2897400"	"GSM2897401"	"GSM2897402"	"GSM2897403"	"GSM2897404"	"GSM2897405"	"GSM2897406"	"GSM2897407"	"GSM2897408"	"GSM2897409"	"GSM2897410"	"GSM2897411"	"GSM2897412"	"GSM2897413"	"GSM2897414"	"GSM2897415"	"GSM2897416"	"GSM2897417"	"GSM2897418"	"GSM2897419"	"GSM2897420"	"GSM2897421"	"GSM2897422"	"GSM2897423"	"GSM2897424"	"GSM2897425"	"GSM2897426"	"GSM2897427"	"GSM2897428"	"GSM2897429"	"GSM2897430"	"GSM2897431"	"GSM2897432"	"GSM2897433"	"GSM2897434"	"GSM2897435"	"GSM2897436"	"GSM2897437"	"GSM2897438"	"GSM2897439"	"GSM2897440"	"GSM2897441"	"GSM2897442"	"GSM2897443"	"GSM2897444"	"GSM2897445"	"GSM2897446"	"GSM2897447"	"GSM2897448"	"GSM2897449"	"GSM2897450"	"GSM2897451"	"GSM2897452"	"GSM2897453"	"GSM2897454"	"GSM2897455"	"GSM2897456"	"GSM2897457"	"GSM2897458"	"GSM2897459"	"GSM2897460"	"GSM2897461"	"GSM2897462"	"GSM2897463"	"GSM2897464"	"GSM2897465"	"GSM2897466"	"GSM2897467"	"GSM2897468"	"GSM2897469"	"GSM2897470"	"GSM2897471"	"GSM2897472"	"GSM2897473"	"GSM2897474"	"GSM2897475"	"GSM2897476"	"GSM2897477"	"GSM2897478"	"GSM2897479"	"GSM2897480"	"GSM2897481"	"GSM2897482"	"GSM2897483"	"GSM2897484"	"GSM2897485"	"GSM2897486"	"GSM2897487"	"GSM2897488"	"GSM2897489"	"GSM2897490"	"GSM2897491"	"GSM2897492"	"GSM2897493"	"GSM2897494"	"GSM2897495"	"GSM2897496"	"GSM2897497"	"GSM2897498"	"GSM2897499"	"GSM2897500"	"GSM2897501"	"GSM2897502"	"GSM2897503"	"GSM2897504"	"GSM2897505"	"GSM2897506"	"GSM2897507"	"GSM2897508"	"GSM2897509"	"GSM2897510"	"GSM2897511"	"GSM2897512"	"GSM2897513"	"GSM2897514"	"GSM2897515"	"GSM2897516"	"GSM2897517"	"GSM2897518"	"GSM2897519"	"GSM2897520"	"GSM2897521"	"GSM2897522"	"GSM2897523"	"GSM2897524"	"GSM2897525"	"GSM2897526"	"GSM2897527"	"GSM2897528"	"GSM2897529"	"GSM2897530"	"GSM2897531"	"GSM2897532"	"GSM2897533"	"GSM2897534"	"GSM2897535"	"GSM2897536"	"GSM2897537"	"GSM2897538"	"GSM2897539"	"GSM2897540"	"GSM2897541"	"GSM2897542"	"GSM2897543"	"GSM2897544"	"GSM2897545"	"GSM2897546"	"GSM2897547"	"GSM2897548"	"GSM2897549"	"GSM2897550"	"GSM2897551"	"GSM2897552"	"GSM2897553"	"GSM2897554"	"GSM2897555"	"GSM2897556"	"GSM2897557"	"GSM2897558"	"GSM2897559"	"GSM2897560"	"GSM2897561"	"GSM2897562"	"GSM2897563"	"GSM2897564"	"GSM2897565"	"GSM2897566"	"GSM2897567"
"ACTB"	4251.060283	3926.919098	1242.296192	668.9568515	2115.584299	2522.707621	3069.779085	581.9568235	729.5616938	1439.175742	45.27491326	4668.390227	5065.067434	1465.988545	1466.276146	3047.554459	2027.051177	3866.668794	1871.04063	2400.755629	2566.741486	2116.114652	1221.426176	1211.543485	841.4929034	977.7387371	990.6183303	1359.706775	1296.462695	694.3518097	1628.01409	1103.934358	1654.495896	1780.230206	1649.896764	1648.870841	1206.797434	2335.825655	1055.387832	32.09699957	3.441366039	9069.286718	9306.114121	1227.407675	567.9393752	896.9136387	3932.948058	2195.885555	604.4783569	2663.067883	2126.510644	63.02376421	1665.142361	1750.236561	2764.529038	1093.158102	2425.650932	1692.767017	3953.206215	5883.539584	1703.617132	1986.767772	910.1402298	6030.737857	1524.12837	855.1162713	7840.329311	618.5778372	29.83644389	3282.050582	1514.412436	1404.967784	1918.662608	1604.3765	2263.254119	1350.263464	4637.424365	1432.735732	4404.265695	3092.587851	1553.953	1475.226399	2708.382648	1435.555618	1490.586847	1388.929619	3858.754556	2334.37893	1282.861948	1821.889038	890.2838917	2610.400352	1119.66902	2130.20562	513.0676902	3232.13622	3168.710519	1221.56377	1611.759866	942.0987969	1820.151162	2528.771946	3145.876706	1906.524669	132.5125442	1150.464143	3431.695183	2062.520277	1595.471229	1325.4563	2916.476969	1797.488473	3285.758425	385.5219152	322.1298156	1545.999859	2329.690608	3494.606863	1545.101563	1615.386155	1583.738825	2280.279096	2610.298601	788.9789561	828.5524575	811.5103149	1768.743495	1794.486331	1790.379418	75.19788991	5862.759904	25.85388139	864.5177406	2093.302467	15.1302204	805.7776383	457.4502598	1357.352443	1628.583267	3123.244261	2286.946312	2387.236503	1334.120944	630.6098999	117.4057548	9250.281408	3606.774679	1111.108892	2908.228777	1959.480989	6588.976689	56.47876907	2232.914848	3406.83078	191.1171662	2275.055547	1751.026598	2833.388074	1698.456015	1689.94115	1959.758617	322.642129	473.0116108	533.79411	453.3971949	2500.87279	2547.411016	2139.098327	2930.687054	667.9280538	3581.405245	2574.146359	2041.287546	5680.628473	3498.458375	4744.314885	2260.628819	1023.981343	1613.086507	923.5431431	1602.786396	1993.129396	38.51522373	1528.732818	1707.067643	1158.826348	2899.2245	1415.827775	1725.066228	356.6051829	2403.437875	106.8694327	778.4045069	4853.793983	489.6430116	542.9675341	3914.037645	672.675961	2131.452916	1038.431949	1324.57164	3566.372194	35.91048385	728.3105083	16.1311706	315.8104406	268.2386265	2194.781821	2281.680007	2984.471111	2877.639427	59.17111185	361.0842753	25.32225017	1769.165306	486.1183317	543.3919599	3046.010258	15.96740615	3932.532458	2384.958039	1777.354289	2147.246163	982.588221	6477.188656	4653.961345	1404.747573	1565.408578	3904.606876	1015.274701	1375.582878	2677.938495	1990.136106
"ath-miR159a"	1.273598727	1.477210946	55.89634159	1.333911967	9.713896006	1.582627115	1.747668138	26.654511	0.932347212	14.20645582	3.188374174	1.788997979	2.227055885	1.501780992	1.311908272	2.561687693	1.447893698	1.6517167	1.377791333	1.159785328	4.954229926	1.19870543	1.40879605	2.276170511	1.008379752	1.787456558	0.924084263	1.705253052	3.23183414	1.267836536	1.021338827	1.434612551	12.165411	17.81802385	1.233260319	67.75539214	1.267866329	24.00881807	1.00497175	1.426533314	17.20683019	1.632487934	1.417894483	8.778008033	1.424001776	1.071154823	1.072622198	1.314639127	12.85227597	19.0331094	12.71908958	1.122084823	2.029836279	7.039936662	5.10091067	1.265473396	1.454372498	1.295154565	1.995225209	1.453383734	1.190369488	2.505381806	20.73018308	2.307238866	1.320735156	1.343466255	320.0134413	1.529870991	2.521389624	5.458711987	34.26272479	23.6287185	18.49796683	7.990568113	1.394488059	0.969784628	22.89216508	8.341655716	5.466610296	1.089322949	1.20898833	0.901635774	1.241712836	1.451277794	3.776824781	1.427471345	1.392298234	7.79913612	1.255656066	6.019042867	1.309561988	1.360292002	14.92892026	11.1720085	3.064920491	8.691695627	0.945648501	1.443502239	0.942825309	2.214808029	1.106811287	1.410358029	2.0794602	7.093003468	1.343032543	4.366087829	5.775320066	0.935949301	1.496221847	1.238744206	1.87514593	0.961909636	1.498749472	19.6870388	322.1298156	12.27407551	1.02464035	2.925406367	15.29803528	2.246191641	1.234402825	4.877602345	1.384284215	1.056196728	1.47955796	16.63783321	1.464595773	2.564773222	1.49530575	9.775725688	1.441366909	5.875882134	20.81142251	1.611679046	1.440973372	1.109886554	1.209119629	1.204572498	1.432351159	2.140430105	2.245773792	1.272514128	0.958420218	19.4144439	117.4057548	1.359902199	9.590985382	3.465324019	1.392496422	1.931791971	1.477901313	1.214597184	1.417123872	1.10635336	1.13760218	3.78923309	2.826691391	1.325045085	1.453328022	1.308848186	1.180696024	1.597238263	1.548319512	533.79411	453.3971949	5.619938854	4.856837019	1.374889123	2.286919278	1.421123519	11.47495034	1.073231753	14.38476139	1.298627251	6.733690661	0.97827649	13.38469493	2.133294465	1.211177455	1.383930784	1.234653791	1.152653145	3.727279716	1.219409321	1.529858978	1.260735827	1.135392403	2.513516213	1.847955253	9.551924541	1.454718779	106.8694327	1.581587213	2.651687798	8.196667154	2171.870136	1.487190543	1.533455838	1.229447942	3.99909608	8.000001278	1.07280824	1.417519099	7.485205635	19.2872692	1.892969674	16.57309592	5.521998002	2.935580582	1.234953563	1.322951234	2.840213369	3.834124098	1.74636208	0.999999231	20.65783146	6.460406392	1.071281451	1.260584696	1.377580263	4.863007944	4.112885957	13.59610016	1.182891117	1.202448389	1.327743239	1.230974943	19.73015682	1.332251422	1.460476674	7.966696205	1.826448298	0.927154021
"B2M"	5471.167863	10414.82957	4971.979584	11040.1224	7385.628511	15137.82835	13440.44182	2900.89928	2806.831283	10413.33212	3958.047699	11357.45367	8064.911711	6133.523867	6069.762273	6969.498318	10146.83903	6655.867727	3736.570095	8132.414722	5647.371731	3531.785764	7004.533962	6953.70091	5785.57883	4158.964546	6243.113283	6149.917622	3092.368067	5409.435888	6678.534588	3179.81872	3225.57183	6614.679323	5994.672869	3895.348929	6550.854012	4633.701887	4589.873476	2889.443228	1269.864068	21419.05794	21654.55717	10333.53159	2988.742395	2257.280264	6865.497147	3323.845925	9786.060035	6586.127609	7137.83194	3603.20138	10022.65493	4609.533913	9579.674784	14556.52956	10330.16546	4964.327449	6331.514665	9146.386066	5806.820757	3729.146938	6926.436925	8693.291509	5280.299152	14909.11676	320.0134413	3436.600202	7848.665669	3681.901235	6266.85391	6503.752491	3860.280524	6060.521972	5333.916824	11305.10268	10345.49768	7894.58806	4300.4001	4910.667852	4228.235186	2488.66501	5175.666053	12473.97452	12511.36156	8106.609769	7017.879249	10579.0407	3432.545133	3540.701967	5882.334191	5603.042756	2090.048836	4351.839309	4716.912635	8996.844617	4863.312633	3806.876279	3544.55175	3088.851815	3585.515165	4177.480482	5400.011563	5434.360604	3052.265292	1809.743405	5101.917746	2894.579206	3996.907293	1796.179099	2614.578475	7337.126065	5031.80156	7378.816825	1288.519263	3566.41942	6248.939946	6153.801251	4601.927158	3459.509493	3246.47943	6952.534383	6160.987613	5100.374001	6884.383187	2538.517402	5247.158455	7083.048715	7273.665603	4927.717726	4327.704146	2132.945215	3534.004531	22618.03512	2868.257496	11835.83021	2300.148575	4226.644133	3588.039652	6605.724041	5559.787318	3935.886197	11362.07169	3817.454913	1174.057548	10665.9396	17696.49638	3963.385589	3828.668911	26989.70956	5901.752578	4104.731185	6648.672834	7269.110359	6140.776568	2514.914002	7546.178825	5010.437149	16557.28171	16655.31131	3613.913746	10366.07632	3546.425841	533.79411	453.3971949	9581.995746	9973.514818	4356.794482	11175.03105	6315.472918	7075.161402	3211.64602	5117.378864	8315.543166	2864.267146	12571.50508	11923.91701	4539.650622	5041.929883	2728.188885	3837.509758	2773.475576	142.8790558	2332.32356	2501.064452	5713.864891	3880.203536	2378.863559	7730.920799	2961.096608	7486.225287	2048.330793	5372.915362	4521.127695	3391.263184	542.9675341	8775.663531	5480.060014	5005.902205	3180.614416	2986.743334	20449.15547	3014.118112	4963.439856	1922.414723	1945.65733	4411.512606	4526.764055	4547.214321	2904.199129	7787.111458	11971.02598	4685.976258	5253.930319	3463.164003	2109.29645	1928.790219	4307.979807	7041.205919	9430.455288	5337.151218	3471.863303	16874.63562	2085.042742	8788.294459	6771.711812	5075.514854	3448.741729	4858.498894	6763.710891	4211.726727	5580.89542	5773.851665
"cel-miR-248"	4.882128452	7.878458378	16.76890248	36.68257909	1.533773054	6.330508459	1.747668138	26.654511	10.72199294	17.91248778	4.463723843	1.788997979	29.69407846	3.253858815	2.186513787	17.07791796	18.82261807	10.46087243	1.377791333	1.159785328	14.41230524	26.77108793	4.226388151	3.517718062	1.008379752	16.53397316	20.32985379	15.65732348	1.740218383	3.38089743	13.27740475	19.36726944	12.165411	2.0962381	10.89379949	18.52137017	17.53881755	15.87679905	13.23212804	3.566333286	30.97229435	12.24365951	20.32315425	83.23973135	11.15468058	3.570516077	16.80441443	1.314639127	15.38059256	17.6895958	12.71908958	3.553268605	4.736284651	2.166134358	27.80819043	7.381928144	5.575094577	16.83700935	42.56480447	19.13621916	1.190369488	7.971669384	1.703850664	48.06747638	6.603675778	32.91492325	2720.114251	2.039827987	24.79366464	4.09403399	4.030908799	4.809385181	11.81195472	7.990568113	4.183464176	9.051323199	28.17497241	6.988954789	9.11101716	28.32239666	12.49287941	8.264994598	5.173803484	1.451277794	1.258941594	8.564828071	2.088447351	12.18615019	12.13800864	13.91903663	8.948673587	20.40438003	59.71568104	22.11601682	15.32460245	1.644374848	7.407579925	10.10451567	3.299888582	1.208077107	7.194273367	15.51393832	3.8123437	2.239895832	30.44207097	15.2813074	11.55064013	9.983459215	13.96473723	27.25237253	6.250486433	11.22227908	16.98582735	1.337954093	322.1298156	12.27407551	8.880216363	12.95537106	12.51657432	2.246191641	38.26648758	18.04712868	24.4556878	3.168590185	8.877347759	7.902970776	41.98507881	1.709848815	1.49530575	1.127968349	10.81025182	3.525529281	2.249883515	19.07153538	3.602433429	5.549432771	1.209119629	3.412955411	1.432351159	15.33974908	23.20632918	15.27016953	5.750521311	5.033374344	117.4057548	15.18557456	61.49514157	1.890176737	10.44372316	16.09826643	7.882140338	18.82625636	2.36187312	26.92126509	4.55040872	27.66140156	15.87295935	11.04204238	1.453328022	1.308848186	11.61017757	14.37514436	11.61239634	533.79411	453.3971949	5.619938854	4.856837019	17.64441041	3.430378916	11.36898815	12.93983762	33.80680022	11.68761863	5.627384756	21.42537938	9.456672739	3.692329635	2.133294465	4.642846912	15.68454888	5.144390796	7.108027727	28.57581116	19.10407936	4.334600437	27.94631084	34.62946828	1.077221234	6.467843384	9.551924541	10.42548458	106.8694327	1.845185082	33.02556621	15.96193077	542.9675341	13.1368498	1.533455838	6.966871672	7.99819216	3.885714906	15.37691811	1.417519099	4.116863099	1.052032865	5.363414076	9.20727551	2.97338354	7.338951454	26.7573272	12.12705298	33.60919153	24.13242815	1.30977156	16.16665423	3.516226631	1.435645865	8.927345422	1.260584696	7.806288158	23.6203243	13.51376815	1.40649312	24.44641641	10.42121937	20.13743913	7.591012151	13.00396699	13.10047232	13.38770285	7.966696205	11.68926911	10.66227124
"cel-miR-254"	45.6372877	28.55941162	50.30670743	44.6860509	60.32840678	22.15677961	34.0795287	102.1756255	31.23363162	36.44264755	28.69536756	24.15147272	49.73758143	39.29660262	34.98422059	40.1331072	23.16629916	43.49520642	56.48944464	51.03055444	29.27499502	35.16202594	19.7231447	20.89938378	22.68854443	25.91812009	27.7225279	17.51759954	44.99707533	49.02301274	61.2803296	39.45184516	31.28248542	50.83377391	49.12486938	33.99491993	60.64627274	47.24315814	20.26693028	52.06846597	79.15141889	10.61117157	7.562103908	43.2846603	35.36271078	50.7013283	38.25685838	38.56274772	46.98454987	48.5904087	78.1315503	60.77959457	34.50721674	41.15655279	43.60455895	21.3021355	18.66444706	34.96917326	18.62210195	11.86930049	9.721350817	61.26797326	42.88024172	84.98329825	56.79161169	34.2583895	2400.10081	40.28660275	42.44339201	36.84630591	28.21636159	56.24889625	58.61403948	48.15936998	12.55039253	14.87003097	26.85427058	42.15917889	63.77712012	37.03698025	53.59848263	28.10098163	36.21662439	22.01104655	22.66094869	4.282414035	24.3652191	37.04589657	34.73981784	41.00472953	40.37816131	50.33080407	14.92892026	44.00403346	71.71913949	32.65258628	19.70101044	39.33543601	12.72814168	46.91366097	19.36919753	43.7210989	32.9247865	47.41112844	23.72690825	72.04044918	46.20256053	20.27890153	58.85139263	44.59479142	53.12913468	16.03182726	81.43205464	34.59567013	966.3894469	53.89920117	16.05269881	26.7465725	45.89410584	27.32866497	45.67290453	47.31274275	28.60854044	16.89914765	23.67292736	24.12485816	14.15775914	29.92235426	30.40455025	50.38258624	45.40305765	43.48152779	44.43519942	1.611679046	41.06774109	19.97795797	22.16719321	57.61871781	32.94407665	49.58663076	56.1443448	36.9029097	17.25156393	40.98604823	117.4057548	41.02371634	35.54306347	39.37868203	61.96609076	18.0300584	50.74127843	23.6846451	43.45846542	45.72927221	48.91689374	48.12326024	40.66086847	36.21789899	24.2221337	27.70395328	45.85036226	55.90333919	33.2888695	533.79411	453.3971949	50.57944969	75.28097379	32.76819076	53.74260302	35.52808797	45.16735772	45.6123495	48.0990459	17.31503002	53.25737159	6.521843268	31.3848019	44.79918377	47.03405785	35.05957986	64.40777277	46.29823466	48.45463631	44.71167509	67.05881853	39.29293328	36.90025309	60.68346285	41.57899318	68.45545921	33.70098504	106.8694327	52.45597591	44.59656751	52.19982767	542.9675341	42.88066067	37.82524401	27.86748669	45.32308891	64.22858169	14.30410987	50.08567484	25.44969916	49.79622229	29.97201984	42.35346735	25.9109137	33.75917669	34.16704858	20.06476039	47.81025838	45.78395246	44.96882357	18.1666527	43.07377623	30.86638609	30.35297443	22.27032964	45.00095526	66.34532266	49.94218662	67.04283873	31.54376312	45.29222265	38.72584448	58.06098483	58.7420578	58.39702066	49.8996197	7.966696205	12.78513809	14.37088732
"GAPDH"	603.4735299	650.4652198	325.5961898	474.2057043	568.0072875	439.9703379	535.6602844	26.654511	170.1533663	401.486795	12.11582186	1383.789937	1290.207709	357.6741729	382.6399127	483.3050782	425.6807471	912.2981904	464.3156792	610.0470827	639.9964295	467.8946861	398.6892822	372.2573408	182.0125453	296.7177886	243.9582455	254.7027968	209.0748086	179.610176	587.2698254	237.4283773	347.5831713	387.2799889	425.2692668	342.0592288	408.0416469	560.7220736	211.2115627	141.9400648	44.73775851	1775.330628	1779.930207	688.0142158	180.610892	159.9591203	736.5339091	435.583764	317.5144245	736.4693743	655.94162	95.56422407	735.4773451	570.7764032	654.7265663	260.4766074	418.6168841	417.03977	798.7551589	1247.245474	375.1647836	448.0078194	254.1577241	901.7458569	454.3328935	434.6113335	320.0134413	196.3334438	55.05034013	476.2726209	383.7425177	475.2927181	529.3092919	553.5088128	384.8787042	359.1435741	1084.736438	498.0193913	326.1744143	788.6698148	516.641013	202.1166861	472.0578299	326.7793834	344.9499967	413.9666901	603.5612845	853.0305132	391.3461407	432.6187061	289.1949391	652.940161	298.5784052	617.1964693	182.0562772	714.8332377	376.2104954	171.4158909	197.5219023	272.8240799	339.2376595	502.0874583	646.3655455	649.9431072	164.7453252	233.5856988	833.9562175	258.9459734	343.1335435	276.2399579	476.9121148	393.1004045	670.4405971	249.0505977	3221.298156	319.6596188	342.9129703	895.5922636	521.52393	415.9198189	369.0864447	664.8171997	629.3878897	124.631214	125.7624266	296.1534312	554.5935992	409.5087911	387.7826245	60.53430137	1081.745866	28.20423424	277.2981432	536.4205091	20.89411389	201.9993528	94.71437098	312.9880874	375.2760035	443.42577	530.7512062	425.0197186	303.8192093	133.0248934	117.4057548	1603.551343	1335.403671	220.8356488	653.77707	647.794241	1197.592698	98.98967053	392.070938	1092.339551	146.7506812	508.5150806	584.6902424	661.6391792	452.9539001	437.3734356	555.9110445	396.1150891	197.4107377	533.79411	453.3971949	387.7757809	400.689054	546.9767227	568.2994405	254.3811099	777.6109964	635.8898136	482.3390303	770.5188358	683.775679	752.9468053	655.8500514	183.463324	531.5050399	280.0153286	469.3742162	329.8509083	28.57581116	334.9310934	417.3965245	452.8142846	717.0003023	369.845957	583.0298822	140.0948933	582.1299645	124.6810048	229.5937438	712.8218926	191.9745728	542.9675341	755.2449309	134.4329618	277.445419	271.9385334	338.5143398	570.0187784	51.50319394	233.1641555	11.92303914	151.122079	123.3774918	398.0086253	447.6760387	531.8533345	637.8829869	172.7796466	369.203597	105.2183153	250.1664743	210.5340695	207.4508275	508.1445014	39.91851539	923.8971631	663.4532266	413.0512611	857.4919723	188.8682817	1034.907247	942.9189905	464.2827162	361.4205999	845.7576111	292.3387476	116.8448777	443.4616468	311.987328
"hsa-let-7a-5p"	19419.62112	11252.40818	7515.263127	10365.16294	12450.14713	7791.273286	4999.20471	2954.208302	5111.593592	10528.21911	38991.90312	9962.035247	8229.713846	5504.277631	5459.724926	13693.92851	11762.6884	6972.997333	16167.0035	3407.449294	8987.42347	18044.5124	4605.354288	4531.441638	4619.891836	10304.24019	10258.25941	9632.3544	7941.610892	8566.348864	4556.192506	8987.130328	16251.25118	17998.82438	17238.3072	12290.45302	27086.48494	19853.35635	4910.459464	28214.68916	34903.48149	14861.35391	14675.68053	8926.02341	4892.63277	12219.02012	4744.923062	15530.27022	12118.43208	16012.21906	9172.886274	7117.571045	21794.35213	21390.03525	10534.36781	6532.162758	5738.711484	7416.055041	12045.83966	17395.79214	6574.609076	8107.643287	7112.156648	14692.11256	4269.936758	16714.73541	18080.75943	10183.33127	18899.91639	22240.15731	18133.44632	10174.77711	11694.94951	7156.741533	8599.807858	5523.246721	16569.96541	8737.320737	15266.42035	6540.294984	7742.764262	8497.16581	10860.22742	7750.065302	7829.357771	6573.505544	24796.1354	13743.54018	17861.28899	12194.58085	11995.36955	27484.6999	2075.119916	10247.92379	13091.50138	15897.58112	8609.971994	7861.313193	19807.34551	4014.238879	6917.01714	14502.71161	12330.85241	10165.0206	17473.74874	23024.56417	16472.36789	8729.287151	5412.333159	16116.06212	17428.23132	4750.551054	6427.137318	5520.971998	2577.038525	9116.969829	4181.21572	11074.75268	6059.412701	9840.939946	8705.008722	12296.43551	7037.239521	2949.957462	3741.80208	26872.59631	18532.50671	10795.13049	10786.13881	7144.175531	26680.42218	9241.587421	37834.04119	4789.641511	15227.48611	2829.100826	5741.303041	5697.427153	37636.45904	6971.737589	3324.493803	9546.400985	5424.658437	25955.67338	7983.591329	17207.06918	6427.652733	13261.16496	7446.374615	14757.6028	15420.91494	20708.2747	8935.910764	7306.726373	10834.52316	20397.44172	11719.67995	17314.80581	6219.759491	6151.804617	6362.574089	10295.79784	11359.2461	533.79411	453.3971949	9419.017519	9400.40805	8745.440563	21678.85129	16503.50742	20584.35187	19914.35179	8095.024472	14184.03971	18376.24182	6225.425492	10787.14103	9936.885619	11472.07099	14138.6982	11277.5335	10991.8925	846.0924955	4434.585229	12152.94474	9987.759346	10675.52707	9303.241651	17000.26435	7928.097369	10225.46075	6429.977533	9532.489733	35613.85456	6065.102291	3257.805205	12807.43709	5302.179136	34933.12401	16185.67487	15203.431	9825.135469	9134.965582	2354.097172	24247.60416	14666.41354	21745.7433	7309.851048	7092.362686	17037.0077	11147.40759	28841.89339	23367.18208	16516.65597	10500.15859	26665.30465	9593.703492	11471.63887	40247.52799	8732.022095	7183.704806	13638.91739	15984.32548	6266.56284	4678.325866	11290.02206	6152.61793	20369.14485	4598.709867	16878.97234	3574.39103	5692.674056	5558.751933
"hsa-let-7b-5p"	8624.59831	9305.444152	4126.547418	14176.14943	10155.62265	4815.93431	3665.73392	1434.901175	4530.741279	8736.352659	45608.4172	14676.04492	13320.7636	4130.148024	4066.478341	6498.147782	5031.430599	3775.273803	4596.311886	2814.798992	9707.588347	5702.641298	2988.056423	2977.024103	2158.43686	6250.288718	12337.449	11201.49725	5114.999033	12416.76842	2794.38303	5995.963159	19725.34497	3221.917959	9613.058645	4939.110195	20985.51217	5294.718862	6332.49449	28422.96302	37801.11169	28853.40799	28993.57901	17723.4036	3781.911384	4846.261472	5568.69691	6777.402911	1704.296071	20127.40123	10375.74875	2707.777692	21990.56963	30965.43218	10934.21338	2969.855148	4540.308545	5610.609577	17285.30106	27623.25347	8535.147623	10433.54865	3305.754264	18517.5146	3050.89821	38883.27208	3360.141133	19316.66108	11739.16986	19448.02613	9075.994252	4975.622626	14366.67995	3630.957343	8299.992925	7363.897945	13037.08801	6928.759598	5000.126217	5960.775175	8726.880763	7261.924799	13029.49974	8488.765699	8558.284954	7648.391467	12365.69677	11874.67219	8288.167142	10906.88187	8411.098391	44861.06993	1254.029302	8217.810249	4849.317201	12915.15497	10782.1266	4236.679071	4432.693192	1254.990767	6888.240046	10517.03982	7331.830089	9127.948831	17873.97243	19536.05999	9297.110242	13131.05672	5315.078739	18773.16844	13961.0865	3928.118316	6269.768624	5715.931023	322.1298156	2805.960393	7026.641971	13745.23077	7917.428622	6765.903589	11076.29655	18958.75256	7416.533396	1581.126502	2114.288325	7140.542069	20575.61781	3952.315535	4069.225381	3080.105571	13624.52071	6122.669184	14460.00135	3039.358067	15083.38877	2399.57473	1243.378019	4256.758445	14862.07562	4159.212432	2566.919444	8028.291631	4351.227792	14263.86384	4578.824439	22596.36159	6608.188928	7469.663437	8192.752697	17641.76821	12463.63441	17300.115	12974.7138	7167.32585	13561.35559	14726.09656	11499.19802	17529.46311	6859.223821	7010.409027	6238.601007	5758.043937	5947.869404	533.79411	453.3971949	2821.209305	3159.372481	5293.093975	4849.412328	3319.74454	16010.97379	11737.39907	5748.51027	14606.09357	17061.33567	7405.226939	3641.098561	5781.228001	2135.103991	12753.38348	6816.729356	7650.351032	11923.56781	5419.86796	11485.92623	6875.002588	13968.16503	5257.198696	17327.35243	7528.508526	14036.82395	5895.63037	3288.383415	18195.15848	19791.49995	542.9675341	11935.94344	1500.742114	21380.91935	9304.563546	4314.286403	2828.280125	12356.9865	1739.93605	5871.746099	6844.662846	8959.906708	3777.471403	3778.826104	17369.21021	12036.43082	26129.48963	18879.90367	8097.444376	7264.16108	8744.416103	7922.611705	12822.52478	27071.89675	4535.912613	5261.07988	5712.798595	12109.43693	5875.02588	4475.112088	12848.79262	5703.312076	4999.801103	6481.181126	12404.07181	3717.791562	5802.260953	3259.409961
