,mmu.miR.135b.5p,mmu.miR.433.5p,mmu.miR.212.3p,mmu.miR.3102.3p,mmu.miR.488.5p,mmu.miR.212.5p,mmu.miR.320.3p,mmu.miR.181a.5p,mmu.miR.92b.5p,mmu.miR.543.3p,mmu.miR.872.5p,mmu.miR.221.3p,mmu.miR.3535,mmu.miR.33.3p,mmu.let.7a.2.3p,mmu.miR.6418.3p,mmu.miR.497a.5p,mmu.miR.496a.3p,mmu.miR.346.5p,mmu.miR.223.3p,mmu.miR.382.5p,mmu.miR.130b.5p,mmu.miR.300.3p,mmu.miR.378b,mmu.miR.671.3p,mmu.miR.99b.5p,mmu.miR.181a.2.3p,mmu.miR.8114,mmu.miR.153.5p,mmu.miR.181a.1.3p,mmu.miR.134.5p,mmu.let.7i.3p,mmu.let.7i.5p,mmu.miR.6236,mmu.miR.467e.5p,mmu.miR.30d.3p,mmu.miR.1247.5p,mmu.miR.92b.3p,mmu.miR.3087.3p,mmu.miR.410.3p,mmu.miR.1198.5p,mmu.miR.181b.1.3p,mmu.miR.409.5p,mmu.miR.140.5p,mmu.miR.665.3p,mmu.miR.370.5p,mmu.let.7g.3p,mmu.miR.8111,mmu.miR.1843b.3p,mmu.miR.181c.5p,mmu.miR.7047.3p,mmu.miR.154.5p,mmu.miR.221.5p,mmu.miR.770.5p,mmu.miR.667.3p,mmu.miR.125b.1.3p,mmu.miR.664.3p,mmu.miR.181b.5p,mmu.miR.301a.5p,mmu.miR.3475.3p,mmu.miR.218.5p,mmu.miR.126a.5p,mmu.miR.24.1.5p,mmu.miR.3061.3p,mmu.miR.132.3p,mmu.miR.488.3p,mmu.let.7f.5p,mmu.miR.330.3p,mmu.miR.674.5p,mmu.miR.8103,mmu.miR.98.3p,mmu.miR.15a.5p,mmu.miR.124.3p,mmu.miR.674.3p,mmu.miR.935,mmu.miR.708.5p,mmu.miR.136.5p,mmu.miR.484,mmu.miR.431.5p,mmu.miR.412.5p,True Labels,Predicted Labels
10,0.758064516129032,0.5396252195978919,0.6136363636363635,0.2063492063492064,0.2958950099191213,0.4252873563218391,0.6424266773804739,0.19565217391304346,0.4538745387453873,0.3802216538789427,0.7011494252873562,0.451361011822931,0.4029850746268655,0.6607142857142858,0.40973312401883843,0.5057471264367814,0.3313253012048194,0.6772151898734178,0.4814814814814816,0.7552674230145868,0.92741935483871,0.8826846125863952,0.5263157894736842,0.6263719964402252,0.7498640195811803,0.2968197879858657,0.768884892086331,0.7603513174404015,0.19327006039689376,0.5823433019254405,0.1670886075949367,1.0,0.8043478260869565,0.7368663594470051,0.29411764705882354,0.8,0.23529411764705888,0.33870967741935476,0.7076023391812865,1.0,0.3657817109144541,0.34615384615384615,0.6029411764705883,0.07142857142857145,0.6000000000000001,0.6526315789473687,0.2941176470588236,0.017421602787456525,0.08411214953271028,0.3220338983050848,0.2333333333333334,0.5,0.8282828282828285,0.6071428571428571,0.2915811088295688,0.6411709159584511,0.7235294117647058,0.2790697674418605,0.16393442622950816,0.922535211267606,0.21212121212121213,0.7391304347826086,0.8762886597938144,0.0,0.5109717868338557,0.35344827586206895,0.8620689655172411,0.7714285714285718,0.1707317073170732,0.5326460481099655,0.0,0.45,1.0,0.20000000000000007,0.15068493150684925,0.3896908774846952,0.7999999999999999,0.9176470588235295,0.16568047337278102,0.155785032200755,JOHD,JOHD
11,0.4193548387096775,0.35438219793089987,0.36363636363636354,0.5079365079365079,0.3357240958339691,0.12643678160919558,0.3724387304138208,0.3695652173913043,0.17343173431734304,0.11338448422847369,0.5517241379310345,0.6026395380808358,0.6268656716417909,0.0,0.3359497645211933,0.5287356321839081,0.22289156626506035,0.306962025316456,0.29166666666666674,0.8371150729335497,0.67741935483871,0.46844031438429434,0.5263157894736842,0.48650252150697115,0.36333967908621156,0.392226148409894,0.6996402877697842,0.5526976160602257,0.03796376186367523,0.4211388775092173,0.5949367088607593,0.40909090909090906,0.19565217391304346,0.4781105990783412,0.7058823529411764,0.575,0.0,0.19892473118279574,0.5380116959064327,0.6439169139465872,0.48672566371681425,0.8846153846153847,0.5147058823529411,0.1428571428571429,0.25454545454545463,0.41052631578947363,0.47058823529411764,0.6097560975609757,0.6728971962616822,0.6892655367231639,1.0,0.2857142857142857,0.8080808080808082,0.4999999999999999,0.3151950718685832,0.41548630783758256,0.5823529411764705,0.2093023255813955,0.09426229508196715,0.950704225352113,0.5757575757575758,0.4782608695652173,0.3711340206185567,0.17543859649122795,0.5872518286311392,0.6293103448275863,0.4137931034482758,0.6761904761904765,0.3902439024390245,0.2182130584192441,0.6209677419354838,0.9000000000000001,0.13636363636363635,0.6000000000000001,0.47945205479452047,0.36580757312372447,0.5333333333333333,0.5647058823529412,0.13609467455621305,0.6793248945147681,JOHD,JOHD
12,0.37096774193548376,0.14535753790096972,0.7272727272727273,0.4444444444444444,0.04242331756447415,0.4597701149425286,0.6673362796303737,0.26086956521739124,0.5239852398523985,0.525149190110827,0.26436781609195403,0.3068463018971679,0.24626865671641784,0.4999999999999998,0.34536891679748827,0.31034482758620685,0.40361445783132543,0.4462025316455698,0.7546296296296295,0.6580226904376016,0.782258064516129,0.4104137041568836,0.42105263157894735,0.31845149807178874,0.35402502039706274,0.2226148409893992,0.6052158273381295,0.5570890840652445,0.22088006902502144,0.24088488324457202,0.0,0.4545454545454545,0.7173913043478259,0.6036866359447006,0.1764705882352941,0.8499999999999999,0.6470588235294118,0.403225806451613,0.5847953216374269,0.4302670623145399,0.5339233038348081,0.576923076923077,0.32352941176470584,0.3571428571428571,0.0,0.5894736842105264,0.0,0.38327526132404177,0.5607476635514018,0.35593220338983045,0.6333333333333333,0.38095238095238093,0.2828282828282829,0.4642857142857143,0.4650924024640659,0.46553352219074595,0.33529411764705874,0.37209302325581395,0.639344262295082,0.3732394366197185,0.8484848484848485,0.26086956521739124,0.2817869415807559,0.45614035087719285,0.41901776384535006,0.75,0.7701149425287355,0.5047619047619047,0.5365853658536586,0.5807560137457046,0.411290322580645,0.25,0.4545454545454545,0.5,0.23972602739726034,0.3949814828811127,0.6,0.6352941176470586,0.18343195266272194,0.6457916944259383,JOHD,JOHD
13,0.32258064516129026,0.44859782679419613,0.5681818181818181,0.33333333333333337,0.3961544330840834,0.48275862068965525,0.5857774206508637,0.7391304347826086,0.6420664206642064,0.784313725490196,0.33333333333333326,0.2181468243057465,0.4029850746268655,0.6160714285714286,0.6703296703296702,0.32183908045977017,0.6445783132530121,0.3765822784810129,0.6481481481481481,0.4011345218800648,0.370967741935484,0.40238874742330566,0.21052631578947367,0.3335805398991396,0.27794397606744625,0.29328621908127206,0.6879496402877697,0.47616060225846923,0.33132010353753216,0.24989758295780407,0.2607594936708859,0.5000000000000001,0.4782608695652173,0.6154377880184332,0.8235294117647058,0.7500000000000002,0.9999999999999999,0.446236559139785,0.45029239766081863,0.47181008902077126,0.4277286135693217,0.576923076923077,0.32352941176470584,0.9285714285714285,0.290909090909091,0.052631578947368585,0.47058823529411764,0.6689895470383274,0.7172897196261682,0.5593220338983049,0.5666666666666667,0.47619047619047605,0.38383838383838387,0.5357142857142857,0.3234086242299796,0.33333333333333304,0.18823529411764706,0.37209302325581395,0.4098360655737703,0.5774647887323945,0.3939393939393939,0.4347826086956521,0.5154639175257731,0.21052631578947367,0.39916405433646807,0.6982758620689657,1.0,0.7714285714285718,0.3902439024390245,0.3969072164948453,0.5161290322580645,0.45,0.2727272727272728,0.30000000000000004,0.5342465753424659,0.5659436172624897,0.33333333333333326,0.5529411764705883,0.2603550295857988,0.6613368865200977,JOHD,JOHD
14,0.5483870967741935,0.3068189212050232,0.5227272727272727,0.3650793650793651,0.13505264764230152,0.6206896551724137,0.8035355564483728,0.5217391304347825,0.5940959409594093,0.5848252344416025,0.16091954022988508,0.07335716249656299,0.4850746268656716,0.482142857142857,0.7032967032967035,0.49425287356321856,0.3975903614457832,0.5886075949367089,0.6574074074074072,0.6653160453808753,0.4193548387096775,0.6036079235424454,0.36842105263157887,0.8037674280628893,0.5931465868914874,0.23674911660777387,0.5098920863309352,0.43161856963613543,0.612597066436583,0.07906595657517412,0.48354430379746827,0.7727272727272728,0.21739130434782594,0.4926267281105994,0.35294117647058826,0.40000000000000013,0.5294117647058824,0.32795698924731176,0.23976608187134496,0.23145400593471788,0.71976401179941,0.5000000000000001,0.40441176470588225,0.5,0.4363636363636363,0.5684210526315789,0.2941176470588236,0.17770034843205584,0.6915887850467289,0.1355932203389829,0.7666666666666666,0.5714285714285714,0.4343434343434345,0.6428571428571429,0.44763860369609865,0.3862134088762983,0.4176470588235295,0.39534883720930236,0.5450819672131146,0.0,0.6060606060606061,0.17391304347826086,0.4536082474226806,0.5263157894736843,0.16927899686520376,0.3017241379310347,0.6091954022988504,0.6952380952380954,0.3902439024390245,0.738831615120275,0.4838709677419355,0.6000000000000001,0.6363636363636364,0.6000000000000001,0.6917808219178083,0.6093265815131133,0.7333333333333333,0.3411764705882352,0.2603550295857988,0.8105707306240284,JOHD,JOHD
15,0.564516129032258,0.6117834602121155,0.40909090909090917,0.3650793650793651,0.35724095833969205,0.5172413793103448,0.6022498995580554,0.7826086956521738,0.41328413284132837,0.6547314578005112,0.6551724137931034,0.0889744294748418,0.3656716417910446,0.7589285714285714,0.8492935635792778,0.5747126436781609,0.6445783132530121,0.25,0.5648148148148147,0.44327390599675853,0.685483870967742,0.2364000132279509,0.8947368421052632,0.5218036191041233,0.3796573293445742,0.7102473498233216,0.6214028776978416,0.4353826850690088,0.7066436583261431,0.2050389184760344,0.341772151898734,0.31818181818181823,0.3913043478260869,0.07834101382488479,0.6470588235294117,0.4999999999999998,0.3529411764705882,0.39247311827957,0.32748538011695905,0.26112759643916883,0.3775811209439528,0.6153846153846153,0.2647058823529411,0.0,0.5272727272727273,0.5789473684210527,1.0,0.4878048780487805,0.05841121495327102,0.22598870056497145,0.3666666666666667,0.11904761904761907,0.4343434343434345,0.4999999999999999,0.8429158110882957,0.23984891406987696,0.4411764705882353,0.34883720930232553,0.29508196721311464,0.584507042253521,0.787878787878788,0.30434782608695654,0.7216494845360826,0.5263157894736843,0.2925809822361547,0.7758620689655173,0.9310344827586206,0.6190476190476191,0.5609756097560976,0.536082474226804,0.37096774193548376,0.4000000000000001,0.2272727272727273,0.7666666666666666,0.5205479452054795,0.4688987982767745,0.06666666666666665,0.588235294117647,0.8698224852071005,0.15001110370863868,JOHD,JOHD
16,0.4516129032258065,0.37979048734465515,0.25,0.09523809523809534,0.17381352052495025,0.6781609195402298,0.24628364805142633,0.3695652173913043,0.2915129151291511,0.6487638533674338,0.4367816091954022,0.08759967005773994,0.4776119402985073,0.482142857142857,0.6389324960753533,0.6896551724137931,0.8192771084337349,0.23734177215189867,0.537037037037037,0.6458670988654784,0.741935483870968,0.3080734592193304,0.8421052631578946,0.18154850192821126,0.5091786782703291,0.4593639575971732,0.49910071942446044,0.5401505646173148,0.35116479723899907,0.27160999590331825,0.2556962025316456,0.5000000000000001,0.4565217391304346,0.6419354838709679,0.588235294117647,0.3749999999999998,0.7058823529411765,0.3978494623655915,0.01754385964912286,0.18100890207715103,0.39233038348082605,0.3846153846153846,0.15441176470588225,0.6428571428571429,0.21818181818181825,0.26315789473684204,0.23529411764705888,0.10801393728222974,0.7242990654205607,0.20338983050847448,0.16666666666666652,0.7857142857142856,0.6666666666666667,0.4285714285714285,0.20020533880903502,0.5788479697828137,0.5529411764705883,0.5813953488372094,0.31557377049180335,0.929577464788732,0.06060606060606061,0.26086956521739124,0.5326460481099655,0.14035087719298245,0.5203761755485894,0.5775862068965516,0.367816091954023,0.2952380952380955,0.6585365853658536,0.30927835051546393,0.435483870967742,0.10000000000000003,0.13636363636363635,0.16666666666666674,0.4999999999999998,0.4266495351825259,0.4,0.14117647058823524,0.31360946745562135,0.5936042638241172,JOHD,WT
17,0.25806451612903225,0.28189862710651337,0.40909090909090917,0.4444444444444444,0.21898367160079335,0.6149425287356323,0.7890719164323019,0.6304347826086956,0.6789667896678964,0.7826086956521738,0.632183908045977,0.12807258729722304,0.3656716417910446,0.3482142857142858,0.7708006279434851,0.1724137931034484,0.3012048192771084,0.43354430379746844,0.7083333333333333,0.4084278768233389,0.3629032258064515,0.14203512020900178,0.10526315789473684,0.09477899733016892,0.26964917051944504,0.3639575971731449,0.591726618705036,0.5878293601003763,0.7402933563416738,0.15505940188447354,0.450632911392405,0.36363636363636365,0.34782608695652173,0.6191244239631337,0.41176470588235287,0.825,0.5882352941176471,0.661290322580645,0.502923976608187,0.4332344213649848,0.6843657817109143,0.6153846153846153,0.34558823529411753,0.6428571428571429,0.4363636363636363,0.4526315789473685,0.823529411764706,0.4390243902439024,0.7429906542056074,0.25988700564971756,0.09999999999999998,0.26190476190476186,0.7171717171717173,0.1785714285714285,0.2997946611909652,0.5221907459867796,0.5647058823529412,0.6511627906976745,0.6557377049180326,0.295774647887324,0.696969696969697,0.3913043478260869,0.4776632302405499,0.9999999999999998,0.4336468129571578,0.31034482758620685,0.7586206896551722,0.48571428571428577,0.6097560975609757,0.3848797250859106,0.782258064516129,0.5,0.4545454545454545,0.06666666666666676,0.2465753424657533,0.6665406998715138,0.7333333333333333,0.6470588235294115,0.3372781065088757,0.8064623584277149,JOHD,JOHD
18,0.22580645161290325,0.211301971501074,0.75,0.4444444444444444,0.14909201892263102,0.4137931034482758,0.6601044596223384,0.7608695652173914,0.5018450184501844,0.7757885763000854,0.31034482758620685,0.10464668682980482,0.3432835820895521,0.6607142857142858,0.7252747252747254,0.1724137931034484,0.493975903614458,0.40506329113924044,0.5694444444444444,0.32739059967585105,0.44354838709677447,0.06085959632703908,0.26315789473684215,0.021210323346187998,0.19139243948871343,0.39929328621908133,0.5701438848920862,0.5470514429109159,0.8524590163934427,0.137034002458009,0.5392405063291139,0.7272727272727274,0.4130434782608694,0.45806451612903265,0.0,0.575,0.47058823529411764,0.6344086021505377,0.36257309941520455,0.059347181008901906,0.7581120943952802,0.3846153846153846,0.28676470588235303,0.7142857142857143,0.5636363636363637,0.6526315789473687,0.4117647058823529,0.12543554006968627,0.6238317757009345,0.19209039548022577,0.09999999999999998,0.5476190476190477,0.18181818181818188,0.5357142857142857,0.31314168377823415,0.4372049102927287,0.33529411764705874,0.627906976744186,0.651639344262295,0.4507042253521125,0.4242424242424243,0.6956521739130435,0.6426116838487972,0.2807017543859647,0.4012539184952979,0.5689655172413794,0.4252873563218391,0.4666666666666668,0.2195121951219512,0.4776632302405499,0.5,0.0,0.36363636363636365,0.2666666666666666,0.3904109589041094,0.5474264983750283,0.06666666666666665,0.49411764705882355,0.4497041420118343,0.6705529646902066,JOHD,JOHD
19,0.25806451612903225,1.0,0.40909090909090917,0.12698412698412698,0.6677857469861133,0.23563218390804597,0.6793893129770994,0.5,0.022140221402213944,0.6990622335890877,0.2528735632183907,0.3667308221061314,0.58955223880597,0.857142857142857,0.9780219780219781,0.48275862068965525,0.42771084337349397,0.7753164556962027,0.8101851851851853,0.47487844408427904,0.814516129032258,0.3307979761235491,0.4736842105263158,0.5364876891130228,0.6743948871362524,0.9999999999999999,0.5620503597122303,0.3663739021329986,0.9188955996548747,0.4311757476444078,0.3569620253164556,0.5000000000000001,0.326086956521739,0.13294930875576005,0.05882352941176466,0.40000000000000013,0.5882352941176471,0.4516129032258065,0.0935672514619883,0.3560830860534123,0.09734513274336276,0.46153846153846156,0.5735294117647058,0.5,0.9999999999999998,0.3578947368421055,0.17647058823529416,0.7560975609756095,0.014018691588785048,0.6271186440677967,0.5666666666666667,0.19047619047619047,0.8383838383838385,0.6785714285714285,0.5893223819301849,0.559017941454202,0.6647058823529413,0.2790697674418605,0.20491803278688514,0.323943661971831,0.8484848484848485,0.4347826086956521,0.7422680412371134,0.38596491228070184,0.16927899686520376,0.0862068965517242,0.39080459770114917,0.12380952380952381,0.853658536585366,0.6288659793814433,0.2661290322580645,0.35000000000000003,0.4545454545454545,0.06666666666666676,0.7123287671232876,0.3933943012621872,0.6,0.17647058823529416,0.5976331360946746,0.09027315123251167,JOHD,JOHD
20,0.35483870967741926,0.02264298262736686,0.7272727272727273,1.0,0.2739203418281706,0.5804597701149428,0.9734833266372038,0.26086956521739124,0.7785977859778597,0.5029838022165385,0.16091954022988508,0.313115204839153,0.5149253731343282,0.6607142857142858,0.6169544740973314,0.6896551724137931,0.8493975903614457,0.537974683544304,0.9953703703703705,0.17017828200972485,0.24193548387096775,0.0,0.052631578947368474,0.006081281518837134,0.07397334783791121,0.007067137809187329,0.5755395683453238,0.7252195734002509,0.8317515099223467,0.5395329782875868,0.6075949367088607,0.9545454545454547,0.7391304347826086,0.5822580645161293,0.1764705882352941,0.09999999999999987,0.17647058823529416,0.5,0.6666666666666667,0.7091988130563798,0.9911504424778763,0.7692307692307693,0.6911764705882353,0.5,0.3272727272727274,0.6000000000000001,0.6470588235294118,0.8222996515679442,0.6892523364485981,0.1355932203389829,0.19999999999999996,0.26190476190476186,0.36363636363636376,0.6785714285714285,0.26283367556468185,0.2483474976392821,0.15294117647058814,0.7441860465116279,0.737704918032787,0.49295774647887347,0.18181818181818182,0.3913043478260869,0.2714776632302405,0.14035087719298245,0.3605015673981191,0.2155172413793105,0.5747126436781609,0.7238095238095239,0.3170731707317074,0.9123711340206184,0.782258064516129,0.2,0.13636363636363635,0.20000000000000007,0.3013698630136987,0.29332627919280463,0.5333333333333333,0.7764705882352942,0.14792899408284022,0.6361314679102821,JOHD,JOHD
21,0.5806451612903225,0.24809681827054497,0.7727272727272727,0.5555555555555556,0.1272699526934229,0.6149425287356323,0.7404580152671754,0.6956521739130435,0.5830258302583027,0.5737425404944587,0.21839080459770122,0.0830904591696453,0.4328358208955223,0.9017857142857142,0.45211930926216626,0.3448275862068968,0.5180722891566265,0.3196202531645569,0.7685185185185184,0.31523500810372784,0.5,0.30800731946603177,0.26315789473684215,0.260605161673094,0.3310443296165353,0.22968197879858654,0.4433453237410071,0.4698870765370138,0.8481449525452973,0.20585825481360098,0.5367088607594936,0.31818181818181823,0.5434782608695652,0.455529953917051,0.9411764705882353,0.6500000000000001,0.17647058823529416,0.5483870967741935,0.672514619883041,0.3827893175074184,0.5988200589970503,0.3076923076923077,0.41176470588235303,0.7142857142857143,0.5636363636363637,0.5263157894736841,0.4117647058823529,0.48083623693379796,0.5560747663551402,0.15254237288135575,0.3999999999999999,0.47619047619047605,0.2020202020202022,0.5714285714285713,0.4353182751540041,0.2483474976392821,0.388235294117647,0.37209302325581395,0.668032786885246,0.676056338028169,0.5757575757575758,0.3913043478260869,0.5395189003436425,0.4736842105263157,0.4817136886102402,0.24137931034482785,0.22988505747126453,0.8285714285714287,0.5365853658536586,0.6477663230240549,0.596774193548387,0.35000000000000003,0.31818181818181823,0.13333333333333341,0.6301369863013699,0.5108457410626561,0.7333333333333333,0.388235294117647,0.2781065088757396,0.6424605818343327,JOHD,JOHD
22,0.22580645161290325,0.2750666926930836,0.38636363636363624,0.3650793650793651,0.30688234396459624,0.4540229885057472,0.5002008838891121,0.4347826086956521,0.28782287822878216,0.6274509803921569,0.33333333333333326,0.2545504536706076,0.3059701492537312,0.3482142857142858,0.6357927786499213,0.6091954022988508,0.6626506024096388,0.5031645569620253,0.43518518518518534,0.8314424635332256,0.5403225806451615,0.6953988778288527,0.36842105263157887,0.8617620884010679,0.7961653521892846,0.3286219081272085,0.6708633093525179,0.5664993726474277,0.2666091458153579,0.10856206472757068,0.3037974683544302,0.7272727272727274,0.17391304347826075,0.5264976958525343,0.0,0.30000000000000004,0.11764705882352944,0.29032258064516125,0.23976608187134496,0.4599406528189909,0.4247787610619471,0.2692307692307693,0.0,0.5714285714285714,0.5272727272727273,0.5368421052631578,0.2941176470588236,0.3867595818815328,0.7710280373831775,0.4915254237288136,0.5,0.4285714285714286,0.4242424242424243,0.3214285714285714,0.26283367556468185,0.6487252124645893,0.37058823529411766,0.16279069767441867,0.42622950819672134,0.5774647887323945,0.4242424242424243,0.34782608695652173,0.2955326460481098,0.5964912280701753,0.25705329153605017,0.31896551724137945,0.632183908045977,0.4666666666666668,0.4878048780487805,0.3986254295532645,0.5403225806451613,0.4000000000000001,0.5000000000000001,0.03333333333333344,0.7534246575342467,0.31826770463305887,0.5333333333333333,0.0,0.272189349112426,0.7528314457028649,JOHD,JOHD
23,0.4193548387096775,0.42849241980610353,0.2272727272727273,0.23809523809523814,0.7100564626888444,0.3275862068965516,0.3688228204098032,0.0,0.3726937269372692,0.6692242114236997,0.0344827586206895,0.1663458894693428,0.3582089552238805,0.6160714285714286,0.6797488226059656,1.0,0.9397590361445785,0.42405063291139244,0.5185185185185184,1.0,0.25,0.822381692516287,0.6842105263157895,0.7919015129041824,0.6881968996464507,0.15547703180212025,0.5512589928057553,0.5727728983688831,0.5185504745470233,0.3621466612044242,0.8430379746835441,0.2272727272727273,0.6739130434782608,0.3566820276497693,0.6470588235294117,0.3749999999999998,0.0,0.3763440860215055,0.2748538011695907,0.5994065281899106,0.4041297935103243,0.923076923076923,0.2941176470588236,0.4285714285714286,0.709090909090909,0.8210526315789473,0.823529411764706,0.0,0.8504672897196262,0.11864406779661008,0.1333333333333333,0.38095238095238093,0.3535353535353536,0.4999999999999999,0.12320328542094461,0.43248347497639283,0.7588235294117647,0.4883720930232558,0.44262295081967196,0.4577464788732395,0.2424242424242424,0.4782608695652173,0.663230240549828,0.0350877192982455,0.06792058516196442,0.7758620689655173,0.3333333333333335,0.23809523809523814,0.6585365853658536,0.561855670103093,0.32258064516129026,0.45,0.09090909090909094,0.40000000000000013,0.7602739726027397,0.03612727684982242,0.19999999999999996,0.14117647058823524,0.2248520710059172,0.6155896069287143,JOHD,JOHD
24,0.32258064516129026,0.4733229227666085,0.6363636363636362,0.38095238095238093,0.3790630245688993,0.19540229885057459,0.6633186018481316,0.7826086956521738,0.21771217712177116,0.710997442455243,0.2298850574712643,0.4460269452845751,0.6567164179104477,0.6249999999999998,0.7629513343799057,0.1839080459770117,0.8072289156626509,0.5348101265822787,0.412037037037037,0.3200972447325774,0.3629032258064515,0.16655643374450246,0.26315789473684215,0.009344408187481168,0.35552080500407923,0.11660777385159016,0.7347122302158274,0.7132998745294854,0.5228645383951682,0.3777140516181894,0.6075949367088607,0.6363636363636364,0.30434782608695654,0.24101382488479262,0.5294117647058822,0.050000000000000044,0.3529411764705882,0.5698924731182795,0.38596491228070184,0.49258160237388715,0.15929203539823034,0.3846153846153846,0.36764705882352944,0.5714285714285714,0.4363636363636363,0.0,0.7647058823529412,0.6167247386759582,0.43457943925233644,0.39548022598870025,0.2666666666666666,0.5476190476190477,0.46464646464646475,0.3928571428571428,0.29466119096509247,0.26628895184135937,0.1941176470588235,0.5116279069767442,0.35655737704918034,0.584507042253521,0.5757575757575758,0.3913043478260869,0.6735395189003435,0.0,0.20271682340647867,0.3793103448275863,0.7011494252873565,0.5333333333333337,0.36585365853658547,0.3161512027491409,0.3306451612903225,0.45,0.2272727272727273,0.3333333333333335,0.6232876712328765,0.303831909908548,0.1333333333333333,0.3999999999999999,0.18343195266272194,0.5667332889184988,WT,WT
25,0.11290322580645151,0.17619884182445222,0.6590909090909092,0.25396825396825395,0.0006104074469708287,0.011494252873563315,0.5435918039373242,0.4782608695652174,0.09225092250922495,0.42710997442455234,0.3793103448275861,0.5225735496288149,0.3955223880597014,0.5803571428571426,0.7346938775510203,0.14942528735632177,0.6204819277108435,0.24367088607594933,0.6805555555555556,0.23581847649918997,0.274193548387097,0.19819328240572354,0.4736842105263158,0.30421239988134063,0.1384280663584443,0.26501766784452296,0.7419064748201439,0.5671267252195733,0.0,0.4295370749692746,0.6405063291139241,0.6363636363636364,0.6304347826086956,0.03663594470046094,0.23529411764705882,0.3749999999999998,0.9999999999999999,0.0,0.9999999999999998,0.3857566765578633,0.9174041297935105,0.7307692307692307,0.9999999999999998,0.5714285714285714,0.4181818181818182,0.6105263157894738,0.3529411764705882,0.5609756097560976,0.4509345794392523,0.34463276836158174,0.7333333333333334,0.30952380952380953,0.0,0.3928571428571428,0.8080082135523616,0.02171860245514612,0.5941176470588234,0.2093023255813955,0.5368852459016393,0.47887323943661997,0.3939393939393939,0.6956521739130435,0.5567010309278349,0.5614035087719296,1.0000000000000002,0.15517241379310365,0.3333333333333335,0.7619047619047619,0.902439024390244,0.365979381443299,0.7096774193548387,0.6000000000000001,0.09090909090909094,0.40000000000000013,0.4931506849315068,0.193333837200514,0.6,0.6588235294117648,0.5857988165680473,0.5225405285365312,WT,WT
26,0.5,0.6761337757824193,0.4318181818181819,0.2063492063492064,0.3783000152601863,0.2586206896551726,0.5134592205705102,0.5652173913043479,0.36162361623616235,0.4808184143222505,0.4367816091954022,0.04547704151773435,0.17910447761194015,0.39285714285714257,0.5525902668759812,0.6206896551724137,0.35542168674698793,0.053797468354430666,0.4675925925925928,0.9294975688816858,1.0,0.6699020029321958,0.5789473684210525,0.7570453871254821,0.6618166983954308,0.39929328621908133,0.5053956834532375,0.6913425345043913,0.08541846419326982,0.04260548955346155,0.2936708860759494,0.31818181818181823,0.28260869565217384,0.3792626728110604,0.4705882352941176,0.42500000000000004,0.4117647058823529,0.4838709677419355,0.4385964912280702,0.5608308605341246,0.2920353982300887,0.3846153846153846,0.3529411764705883,0.4285714285714286,0.3090909090909091,0.42105263157894735,0.47058823529411764,0.36585365853658525,0.8130841121495327,0.3163841807909602,0.43333333333333335,0.38095238095238093,0.7070707070707072,0.2857142857142857,0.3655030800821357,0.5391879131255899,0.5764705882352941,0.0,0.3360655737704916,0.774647887323944,0.6060606060606061,0.6956521739130435,0.2989690721649483,0.6140350877192982,0.37408568443051204,0.6551724137931036,0.5287356321839081,0.8285714285714287,1.0,0.18900343642611683,0.3629032258064515,0.4000000000000001,0.40909090909090906,0.30000000000000004,0.5753424657534245,0.7256443201572067,0.7333333333333333,0.0352941176470587,0.242603550295858,0.7017543859649122,WT,JOHD
27,0.37096774193548376,0.501171188756588,0.15909090909090895,0.31746031746031744,0.3442698000915607,0.38505747126436773,0.43712334270791486,0.5434782608695652,0.18450184501845013,0.44927536231884035,0.11494252873563204,0.05680505911465494,0.4626865671641789,0.39285714285714257,0.5384615384615383,0.3793103448275863,0.47590361445783147,0.4398734177215191,0.6157407407407407,0.8743922204213939,0.7903225806451615,1.0,0.36842105263157887,0.9999999999999996,1.0,0.5795053003533569,0.4289568345323741,0.5250941028858218,0.24676445211389098,0.17267513314215477,0.3265822784810126,0.5000000000000001,0.26086956521739113,0.5995391705069122,0.11764705882352938,0.4999999999999998,0.5294117647058824,0.28494623655913975,0.16374269005847952,0.3560830860534123,0.2566371681415931,0.8461538461538461,0.2941176470588236,0.5714285714285714,0.6363636363636365,0.5578947368421052,0.4117647058823529,0.3449477351916377,0.7079439252336448,0.7288135593220337,0.033333333333333326,0.30952380952380953,0.7474747474747476,0.25,0.30903490759753605,0.774315391879131,0.7,0.6976744186046513,0.1721311475409837,0.823943661971831,0.18181818181818182,0.26086956521739124,0.36769759450171824,0.22807017543859653,0.38662486938349017,0.3017241379310347,0.48275862068965525,0.34285714285714297,0.6341463414634148,0.3797250859106529,0.49193548387096775,0.3,0.4545454545454545,1.0,0.7534246575342467,0.5462172171415614,0.9999999999999999,0.11764705882352944,0.3727810650887574,0.6842105263157896,WT,JOHD
